track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,release_month,release_day,key_name,duration_min,duration_sec
Some Cut (feat. Cutty),Trillville,56,The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,2009-08-21,0.901,0.512,1,-6.468,1,0.37,0.00273,0.0,0.0979,0.638,85.012,283387,2009,8,21,C#/Db,4.723116666666667,283.387
The Journey,Tom Misch,56,Beat Tape 2,2015-08-28,0.625,0.398,9,-10.218,0,0.0338,0.279,0.747,0.0893,0.265,86.992,266820,2015,8,28,A,4.447,266.82
I'm a Thug,Trick Daddy,56,THUGS ARE US,2001-03-20,0.933,0.562,11,-5.963,1,0.122,0.0275,0.0,0.102,0.587,139.981,254400,2001,3,20,B,4.24,254.4
Broccoli (feat. Lil Yachty),DRAM,56,Broccoli (feat. Lil Yachty),2016-09-05,0.886,0.525,8,-7.39,1,0.131,0.236,0.0,0.057,0.708,145.99,225205,2016,9,5,G#/Ab,3.753416666666667,225.205
Ice Cream Paint Job,Dorrough Music,56,Dorrough Music,2009-07-24,0.849,0.59,0,-8.367,1,0.428,0.000545,0.0,0.343,0.656,180.026,237320,2009,7,24,C,3.9553333333333334,237.32
Natural Fools,Maribou State,56,Portraits,2015-06-01,0.713,0.547,8,-9.181,0,0.0441,0.7,0.798,0.167,0.118,119.981,339258,2015,6,1,G#/Ab,5.6543,339.258
Throw Some D's,Rich Boy,56,Rich Boy,2007-01-01,0.698,0.86,11,-5.181,1,0.429,0.0368,0.0,0.0721,0.433,160.904,263920,2007,1,1,B,4.398666666666667,263.92
Let The Beat Build,Lil Wayne,56,Tha Carter III,2008-01-01,0.493,0.527,8,-8.128,1,0.247,0.144,3.52e-06,0.38,0.886,154.053,309000,2008,1,1,G#/Ab,5.15,309.0
Sandalwood,J. Roosevelt,56,Sandalwood,2018-10-22,0.62,0.349,10,-11.26,0,0.107,0.761,0.92,0.127,0.378,78.904,168608,2018,10,22,A#/Bb,2.8101333333333334,168.608
Read Your Mind,Avant,56,Private Room,2003-01-01,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,263507,2003,1,1,G#/Ab,4.391783333333334,263.507
Fave Thing,Funky Notes,56,Fave Thing,2019-11-01,0.52,0.403,4,-13.17,0,0.274,0.212,0.000528,0.139,0.233,169.471,184000,2019,11,1,E,3.066666666666667,184.0
Bounce It (feat. Stonebwoy),Collie Buddz,56,Hybrid,2019-05-24,0.922,0.528,2,-6.924,0,0.146,0.116,0.0,0.0484,0.77,110.008,188136,2019,5,24,D,3.1355999999999997,188.136
Freak Like Me,Adina Howard,56,Do You Wanna Ride?,1995-12-08,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,253613,1995,12,8,B,4.226883333333333,253.613
Visa,TACONAFIDE,56,"Soma 0,5 mg",2018-04-13,0.786,0.671,1,-6.65,1,0.175,0.32,0.0,0.105,0.351,94.992,208296,2018,4,13,C#/Db,3.4716,208.296
If I Ever Fall In Love,Shai,56,If I Ever Fall In Love,1992-01-01,0.402,0.205,6,-11.232,1,0.038,0.758,0.0,0.147,0.42,143.994,189027,1992,1,1,F#/Gb,3.1504499999999998,189.027
High,James Blunt,56,Back to Bedlam,2005-08-08,0.541,0.602,10,-6.033,1,0.0257,0.259,1.37e-06,0.125,0.446,81.32,243280,2005,8,8,A#/Bb,4.054666666666667,243.28
Sing for Absolution,Muse,56,Absolution,2004-03-23,0.436,0.678,5,-7.211,1,0.0301,0.457,0.0384,0.0873,0.194,170.287,294867,2004,3,23,F,4.91445,294.867
WIFI LIT,Future,56,BEASTMODE 2,2018-07-06,0.884,0.579,2,-6.847,1,0.299,0.064,2.38e-06,0.182,0.313,144.973,176630,2018,7,6,D,2.943833333333333,176.63
De tus ojos - Versión Carlos Jean,Vanesa Martín,56,De tus ojos (Versión Carlos Jean),2019-05-08,0.662,0.497,2,-8.939,0,0.296,0.289,0.0,0.11,0.398,179.899,206667,2019,5,8,D,3.4444500000000002,206.667
Show & Tell (feat. Future),Burna Boy,56,African Giant,2019-07-25,0.623,0.724,4,-5.238,0,0.244,0.0967,3.31e-06,0.09,0.615,127.346,162951,2019,7,25,E,2.71585,162.951
Vamos a Portarnos Mal,Alkilados,56,Vamos a Portarnos Mal,2019-12-20,0.777,0.78,8,-6.146,1,0.102,0.0464,0.00014,0.0999,0.559,98.02,183359,2019,12,20,G#/Ab,3.0559833333333333,183.359
Why Boy - Club Mix,Steff da Campo,56,Why Boy (Club Mix),2019-07-15,0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047,167624,2019,7,15,B,2.7937333333333334,167.624
Hades,Ghostemane,56,Hades,2017-01-31,0.829,0.59,9,-7.818,0,0.263,0.0391,0.0107,0.114,0.332,112.97,127128,2017,1,31,A,2.1188,127.128
Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,The Notorious B.I.G.,56,Born Again,1999-04-18,0.904,0.826,1,-2.372,0,0.272,0.0531,0.0,0.214,0.824,101.35,191600,1999,4,18,C#/Db,3.1933333333333334,191.6
Painless,Fozzy,56,Judas,2017-10-13,0.391,0.93,2,-4.16,0,0.0509,4.9e-05,0.000569,0.674,0.502,179.99,239780,2017,10,13,D,3.9963333333333333,239.78
Land of Confusion - 2007 Remaster,Genesis,56,Invisible Touch,1986-06-09,0.63,0.909,1,-7.142,1,0.0388,0.0431,8.17e-05,0.23,0.811,115.189,286840,1986,6,9,C#/Db,4.780666666666666,286.84
California Dreamin',Yann Muller,56,California Dreamin',2019-10-02,0.73,0.807,1,-5.942,0,0.0283,0.00339,0.0004,0.128,0.688,117.974,245085,2019,10,2,C#/Db,4.0847500000000005,245.085
Praise You,GAMPER & DADONI,56,Praise You,2019-01-18,0.712,0.651,11,-8.005,0,0.0305,0.023,0.175,0.158,0.423,125.051,176923,2019,1,18,B,2.948716666666667,176.923
Into the Sea,Wave Wave,56,Into the Sea,2019-05-31,0.643,0.569,7,-9.026,1,0.0336,0.0477,0.0,0.253,0.263,121.903,186885,2019,5,31,G,3.11475,186.885
Heart Like A Wheel,Eric Church,56,Desperate Man,2018-10-05,0.506,0.441,2,-7.911,1,0.0506,0.542,0.000537,0.109,0.507,198.814,195547,2018,10,5,D,3.2591166666666664,195.547
Just Kissed My Baby,The Meters,56,Rejuvenation,1974-12-05,0.719,0.615,0,-13.674,1,0.122,0.0345,0.0492,0.0573,0.961,170.888,283573,1974,12,5,C,4.726216666666667,283.573
Try Me,James Brown,56,20 All-Time Greatest Hits!,1991-12-21,0.683,0.265,0,-12.735,1,0.0293,0.933,0.0,0.71,0.647,102.08,149560,1991,12,21,C,2.4926666666666666,149.56
Scootaloo,Jobii,56,Sheep Rotation,2019-03-29,0.731,0.424,7,-6.664,0,0.259,0.36,0.000834,0.19,0.604,84.995,147110,2019,3,29,G,2.4518333333333335,147.11
balcony view,Leavv,56,essence,2017-12-31,0.676,0.202,11,-12.967,1,0.196,0.944,0.886,0.104,0.751,75.109,80000,2017,12,31,B,1.3333333333333333,80.0
Lonely No More,Rob Thomas,56,Something To Be,2005-04-05,0.551,0.896,9,-3.152,0,0.109,0.033,0.0,0.0899,0.858,171.79,226640,2005,4,5,A,3.777333333333333,226.64
Every Little Step,Bobby Brown,56,Don't Be Cruel,1988-01-01,0.79,0.653,1,-11.511,1,0.0397,0.00717,0.0,0.0386,0.94,99.826,237240,1988,1,1,C#/Db,3.954,237.24
Poza Kontrolą,Tymek,56,Poza Kontrolą,2019-02-07,0.805,0.418,9,-9.677,0,0.198,0.55,0.0,0.0765,0.717,126.009,163758,2019,2,7,A,2.7293000000000003,163.758
Bailando por Ahi,Juan Magán,56,The King Of Dance,2012-05-14,0.73,0.732,4,-5.167,0,0.051,0.0427,2.22e-06,0.262,0.974,129.974,180453,2012,5,14,E,3.00755,180.453
I Don't Dance,DMX,56,I Don't Dance (feat. Machine Gun Kelly) - Single,2012-08-07,0.695,0.917,1,-5.915,1,0.134,0.156,0.0,0.124,0.544,103.029,207360,2012,8,7,C#/Db,3.4560000000000004,207.36
Pose To Do (feat. French Montana and Quavo),Lil Pump,56,Pose To Do (feat. French Montana and Quavo),2019-07-19,0.638,0.633,4,-4.436,0,0.256,0.136,0.0,0.0999,0.624,159.919,167095,2019,7,19,E,2.7849166666666667,167.095
1973 - Acoustic,James Blunt,56,All The Lost Souls,2007-09-17,0.632,0.378,9,-11.462,1,0.0306,0.884,2.63e-05,0.11,0.347,125.128,209680,2007,9,17,A,3.494666666666667,209.68
Te Mentiría,Gian Marco,56,A Tiempo,1998-09-03,0.748,0.718,4,-8.131,1,0.0612,0.266,0.0,0.241,0.627,100.001,227800,1998,9,3,E,3.796666666666667,227.8
Jerry Sprunger (with T-Pain),Tory Lanez,56,Jerry Sprunger (with T-Pain),2019-11-08,0.694,0.744,0,-5.334,0,0.297,0.144,0.0,0.0905,0.425,99.941,233546,2019,11,8,C,3.8924333333333334,233.546
Bailame Despacio,Xantos,56,Revolucionario,2015-10-21,0.688,0.719,2,-4.746,1,0.0555,0.163,0.0,0.15,0.605,88.015,240000,2015,10,21,D,4.0,240.0
Brick,Ben Folds Five,56,Whatever And Ever Amen (Remastered Edition),1997-03-18,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,271720,1997,3,18,D,4.528666666666667,271.72
Tienes La Magia,Lil Silvio & El Vega,56,Tienes La Magia,2017-01-30,0.702,0.874,7,-3.219,1,0.0757,0.0853,0.0,0.318,0.76,101.982,240040,2017,1,30,G,4.000666666666667,240.04
Save Me,Aimee Mann,56,Magnolia (Music from the Motion Picture),1999-12-07,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,274493,1999,12,7,A#/Bb,4.574883333333333,274.493
Carita Bonita,Erre XI,56,Luny Tunes Presents ERRE XI,2008-01-01,0.777,0.911,4,-5.014,0,0.108,0.148,2.21e-06,0.327,0.83,101.989,254320,2008,1,1,E,4.238666666666666,254.32
Te Regalo Amores,R.K.M & Ken-Y,56,Te Regalo Amores,2008-01-01,0.84,0.83,2,-7.447,1,0.0374,0.0486,5.28e-06,0.071,0.766,115.041,239133,2008,1,1,D,3.9855500000000004,239.133
Dream Weaver,Gary Wright,56,The Dream Weaver,1975-10-17,0.266,0.389,4,-13.682,1,0.0305,0.244,1.42e-06,0.0688,0.148,140.243,256173,1975,10,17,E,4.26955,256.173
Revolt,Malaa,56,Revolt,2019-05-17,0.737,0.905,4,-1.965,1,0.0785,0.00873,0.237,0.276,0.337,104.98,213143,2019,5,17,E,3.5523833333333332,213.143
Aunque Es De Noche,ROSALÍA,56,Aunque Es De Noche,2017-11-02,0.698,0.29,4,-6.899,0,0.051,0.914,2.04e-05,0.095,0.398,137.936,253109,2017,11,2,E,4.218483333333333,253.109
Meio Termo - Ao Vivo,Avine Vinny,56,Meio Termo (Ao Vivo),2019-09-27,0.676,0.794,11,-3.286,1,0.046,0.0654,0.0,0.414,0.847,113.987,193456,2019,9,27,B,3.2242666666666664,193.456
La Sandunguera,Nathy Peluso,56,La Sandunguera,2018-04-06,0.623,0.56,9,-7.463,1,0.386,0.043,0.0,0.508,0.746,78.176,205002,2018,4,6,A,3.4167,205.002
John Dee,Ghostemane,56,John Dee,2016-12-27,0.936,0.474,1,-9.694,1,0.393,0.0213,0.0,0.111,0.168,129.999,166910,2016,12,27,C#/Db,2.781833333333333,166.91
Exército da Paz (Peace Army),Natiruts,56,Exército da Paz (Peace Army),2020-01-03,0.553,0.768,2,-6.376,0,0.0413,0.179,0.0,0.0784,0.926,178.075,259413,2020,1,3,D,4.32355,259.413
Perfect - Stripped,One Direction,56,Perfect - EP,2015-10-22,0.704,0.468,2,-6.218,1,0.0359,0.514,0.0,0.103,0.278,100.084,231680,2015,10,22,D,3.8613333333333335,231.68
Mów,Otsochodzi,56,Mów,2019-05-10,0.679,0.673,0,-7.484,0,0.346,0.235,0.0,0.246,0.538,143.675,220000,2019,5,10,C,3.6666666666666665,220.0
Sikam Szampan,Mr. Polska,56,Sikam Szampan,2019-05-22,0.933,0.763,9,-9.582,0,0.0792,0.614,0.000758,0.109,0.798,130.031,148651,2019,5,22,A,2.477516666666667,148.651
7 5 0,Malik Montana,56,7 5 0,2019-05-15,0.777,0.509,10,-11.909,0,0.465,0.0383,0.0,0.172,0.512,161.939,210370,2019,5,15,A#/Bb,3.5061666666666667,210.37
Moving in Stereo,The Cars,56,The Cars,1978-06-06,0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,286107,1978,6,6,E,4.7684500000000005,286.107
Jump,Van Halen,56,Best of Volume 1,1996-09-24,0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,239560,1996,9,24,C,3.9926666666666666,239.56
Protokol,Jamaika,56,Protokol,2019-11-25,0.587,0.551,2,-8.523,0,0.236,0.106,0.0,0.0545,0.172,71.329,195012,2019,11,25,D,3.2502,195.012
Don't Hold Your Breath,Nicole Scherzinger,56,Killer Love (International Version),2011-01-01,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440,2011,1,1,F,3.2906666666666666,197.44
Focus,Phlocalyst,56,Focus,2019-12-20,0.502,0.15,3,-20.066,1,0.0364,0.72,0.932,0.109,0.0661,79.978,132000,2019,12,20,D#/Eb,2.2,132.0
Helicopter,Deerhunter,56,Halcyon Digest,2010-09-27,0.504,0.718,4,-7.202,1,0.039,0.219,0.503,0.257,0.418,73.984,298173,2010,9,27,E,4.96955,298.173
Number One Fan,MUNA,56,Saves The World,2019-09-06,0.746,0.56,9,-4.898,1,0.0354,0.00656,0.000717,0.361,0.511,124.013,205880,2019,9,6,A,3.4313333333333333,205.88
Gotta Let Go,Hypanda,56,Gotta Let Go,2019-08-30,0.667,0.921,9,-4.142,0,0.073,0.00566,0.00696,0.151,0.659,103.005,190093,2019,8,30,A,3.1682166666666665,190.093
Megaton Mile,Local Natives,56,Violet Street,2019-04-26,0.542,0.811,0,-5.07,0,0.0759,0.0476,0.000168,0.813,0.58,120.477,266533,2019,4,26,C,4.442216666666667,266.533
White Trash Millionaire,Black Stone Cherry,56,Between The Devil & The Deep Blue Sea (Special Edition),2011-01-01,0.485,0.898,4,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198680,2011,1,1,E,3.3113333333333332,198.68
Bad Romance - EP Version,Halestorm,56,ReAniMate: The CoVeRs eP,2011-03-22,0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,248400,2011,3,22,C#/Db,4.14,248.4
Killing Spree,Logic,56,Everybody,2017-05-05,0.856,0.758,1,-5.783,0,0.227,0.0304,0.0,0.105,0.18,124.073,206613,2017,5,5,C#/Db,3.44355,206.613
Aspen,Nokiaa,56,Aspen,2019-12-20,0.828,0.412,8,-14.672,0,0.128,0.0844,0.894,0.126,0.19,110.054,114545,2019,12,20,G#/Ab,1.9090833333333335,114.545
Flashlight,Made in M,56,Flashlight,2019-12-15,0.728,0.115,8,-13.056,0,0.324,0.827,0.882,0.0875,0.7,148.204,102162,2019,12,15,G#/Ab,1.7027,102.162
Jaloux (feat. ATYPISK),Simsey,56,Jaloux (feat. ATYPISK),2020-01-10,0.746,0.625,5,-3.989,0,0.117,0.116,0.0,0.0834,0.276,144.122,160617,2020,1,10,F,2.6769499999999997,160.617
Gothersgade,Artigeardit,56,Gothersgade,2019-11-15,0.783,0.611,1,-7.362,0,0.187,0.165,0.0,0.0939,0.526,97.928,131717,2019,11,15,C#/Db,2.1952833333333337,131.717
Line by Line,PREP,56,Line by Line,2018-11-09,0.827,0.491,11,-7.305,0,0.1,0.0579,8.68e-05,0.292,0.647,93.019,237787,2018,11,9,B,3.9631166666666666,237.787
Highway,Bleeker,56,Erase You,2016-10-21,0.457,0.941,6,-5.174,1,0.0339,0.000136,3.12e-06,0.0896,0.704,154.038,201680,2016,10,21,F#/Gb,3.3613333333333335,201.68
Halftime,Young Thug,56,Barter 6,2015-04-16,0.71,0.486,11,-6.221,0,0.251,0.0641,0.0,0.112,0.17,133.284,226733,2015,4,16,B,3.7788833333333334,226.733
home ft. WALK THE MOON,morgxn,56,home ft. WALK THE MOON,2018-09-21,0.665,0.709,11,-3.643,1,0.037,0.0371,0.0,0.323,0.841,100.001,205049,2018,9,21,B,3.4174833333333337,205.049
Can't Stop Dancin',Becky G,56,Can't Stop Dancin',2014-11-04,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,198853,2014,11,4,C,3.314216666666667,198.853
Sad,Aivarask,56,Sad,2019-08-23,0.818,0.76,11,-7.326,0,0.186,0.197,9.39e-05,0.0749,0.365,125.055,175200,2019,8,23,B,2.92,175.2
Lately,Celeste,56,Compilation 1.1,2019-12-06,0.672,0.279,7,-9.237,0,0.0421,0.402,0.000125,0.0946,0.478,133.625,251886,2019,12,6,G,4.1981,251.886
Astronaut In The Ocean,Masked Wolf,56,Astronaut In The Ocean,2019-06-07,0.778,0.695,4,-6.865,0,0.0913,0.174,0.0,0.151,0.472,149.996,132780,2019,6,7,E,2.213,132.78
"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,56,Gift Of Gab 2 (Deluxe Edition),2013-03-05,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,260276,2013,3,5,A#/Bb,4.337933333333334,260.276
Vibin' Out,Ruck P,56,Vibin' Out,2019-04-15,0.652,0.42,9,-11.728,0,0.034,0.0243,0.66,0.0953,0.366,93.984,227500,2019,4,15,A,3.7916666666666665,227.5
Bob Marley,Grizfolk,56,Waking Up The Giants,2015-12-04,0.562,0.695,6,-4.662,1,0.0332,0.0151,0.119,0.122,0.446,118.174,216067,2015,12,4,F#/Gb,3.601116666666667,216.067
Cain,EXES,56,Cain,2017-06-02,0.467,0.453,1,-9.703,1,0.0469,0.402,1.28e-05,0.213,0.252,199.79,216000,2017,6,2,C#/Db,3.6,216.0
Red Light,Tee Grizzley,56,Red Light,2020-01-17,0.846,0.716,1,-5.516,1,0.236,0.00101,0.0,0.244,0.213,98.005,127347,2020,1,17,C#/Db,2.1224499999999997,127.347
"Take On the World - Theme Song From ""Girl Meets World""",Rowan Blanchard,56,"Take On the World (Theme Song From ""Girl Meets World"")",2014-01-01,0.638,0.713,5,-6.475,1,0.0388,0.00103,0.000241,0.0466,0.703,115.967,192640,2014,1,1,F,3.2106666666666666,192.64
Money To Blow - Street Version,Birdman,56,Pricele$$,2009-01-01,0.708,0.578,6,-8.686,1,0.0631,0.0095,0.0,0.353,0.696,133.03,258587,2009,1,1,F#/Gb,4.309783333333333,258.587
Wasabi Terraces,Testiculo y Uno,56,Wasabi Terraces,2019-12-18,0.808,0.245,2,-11.114,1,0.0519,0.177,0.609,0.706,0.583,87.213,188053,2019,12,18,D,3.1342166666666667,188.053
3 Strikes,Terror Jr,56,Bop City,2016-10-21,0.599,0.432,5,-6.097,1,0.0451,0.62,0.00773,0.105,0.615,106.824,175777,2016,10,21,F,2.9296166666666665,175.777
Rill Rill,Sleigh Bells,56,Treats,2010-06-01,0.468,0.812,1,-3.44,0,0.0491,0.0372,1.46e-06,0.0688,0.789,72.987,229893,2010,6,1,C#/Db,3.83155,229.893
All Work,Curren$y,56,Back at Burnie’s,2019-12-20,0.688,0.88,9,-5.044,1,0.233,0.0564,0.0,0.154,0.618,140.904,150047,2019,12,20,A,2.500783333333333,150.047
Into The Black,Chromatics,56,Kill For Love,2012-03-26,0.614,0.383,9,-8.763,0,0.0268,0.961,0.44,0.079,0.133,109.008,322994,2012,3,26,A,5.383233333333334,322.994
Slip,Elliot Moss,56,Highspeeds,2015-04-28,0.716,0.275,0,-10.013,0,0.0547,0.754,1.85e-05,0.147,0.352,63.513,298907,2015,4,28,C,4.9817833333333335,298.907
Say OK,Vanessa Hudgens,56,V,2006-01-01,0.469,0.689,9,-7.017,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,221867,2006,1,1,A,3.697783333333333,221.867
One Day (ft. Ryan Tedder),Logic,56,YSIV,2018-09-28,0.546,0.871,10,-5.81,1,0.148,0.139,8.28e-05,0.104,0.303,189.723,198107,2018,9,28,A#/Bb,3.3017833333333333,198.107
Shoulder Lean (feat. T.I.),Young Dro,56,Best Thang Smokin' (Explicit Version),2006-06-27,0.7,0.518,4,-7.191,0,0.177,0.0471,0.0,0.1,0.542,75.973,258680,2006,6,27,E,4.311333333333334,258.68
Visit By Cap Kendricks,Funky Notes,56,Second Home,2019-05-03,0.525,0.729,6,-5.085,0,0.328,0.339,0.000494,0.538,0.842,81.634,195333,2019,5,3,F#/Gb,3.25555,195.333
Endless Summer,Cashae,56,Endless Summer,2019-07-12,0.625,0.719,4,-5.541,1,0.0612,0.048,0.0,0.0668,0.326,101.091,202072,2019,7,12,E,3.3678666666666666,202.072
Aquemini,OutKast,56,Aquemini,1998-09-29,0.722,0.661,1,-5.711,0,0.373,0.245,0.0,0.176,0.156,89.294,319240,1998,9,29,C#/Db,5.320666666666667,319.24
Dag 1,Gilli,56,Kiko,2019-07-13,0.792,0.538,0,-6.641,0,0.337,0.134,1.55e-05,0.101,0.39,140.016,199518,2019,7,13,C,3.3253,199.518
Play It Cool,Monsta X,56,Take.2 We Are Here.,2019-02-18,0.817,0.82,0,-3.404,1,0.194,0.0125,0.0,0.0793,0.422,120.012,186799,2019,2,18,C,3.113316666666667,186.799
Quiet Nights,Epektase,56,Quiet Nights,2019-11-22,0.734,0.144,11,-10.34,0,0.0426,0.649,0.769,0.105,0.175,74.972,128000,2019,11,22,B,2.1333333333333333,128.0
Straight Up Menace,MC Eiht,56,The Best of MC Eiht,2010-09-21,0.756,0.53,7,-9.639,1,0.142,0.00138,0.00701,0.323,0.524,79.855,274307,2010,9,21,G,4.571783333333333,274.307
You Love Me,flora cash,56,You Love Me,2020-01-10,0.542,0.49,9,-7.455,0,0.0276,0.363,0.0,0.108,0.24,114.041,221640,2020,1,10,A,3.694,221.64
West Side,The Game,56,West Side,2019-06-21,0.774,0.65,8,-6.4,1,0.25,0.126,2.63e-06,0.122,0.358,84.389,170397,2019,6,21,G#/Ab,2.83995,170.397
Wu-Tang: 7th Chamber,Wu-Tang Clan,56,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,0.857,0.488,6,-11.457,1,0.407,0.428,2.82e-06,0.284,0.621,92.102,366307,1993,11,9,F#/Gb,6.1051166666666665,366.307
Ready to Die - 2006 Remaster,The Notorious B.I.G.,56,Ready to Die (The Remaster),1994-09-13,0.724,0.841,6,-5.713,1,0.309,0.0633,3.68e-05,0.487,0.476,84.991,264547,1994,9,13,F#/Gb,4.409116666666667,264.547
The Things We Used to Share,Thomas Sanders,56,The Things We Used to Share,2017-07-27,0.617,0.39,0,-8.681,1,0.062,0.951,5.82e-06,0.128,0.381,141.953,203583,2017,7,27,C,3.39305,203.583
Lines of the Broken,DROELOE,56,Lines of the Broken,2017-05-16,0.593,0.569,8,-7.071,1,0.164,0.208,0.00442,0.221,0.3,149.908,220800,2017,5,16,G#/Ab,3.68,220.8
Finally,CeCe Peniston,56,Dance #1's,2007-01-01,0.761,0.718,11,-10.279,0,0.0366,0.00459,5.95e-06,0.0333,0.876,120.12,249067,2007,1,1,B,4.151116666666667,249.067
Bien Puesto,Gera MX,56,Bien Puesto,2019-12-25,0.896,0.711,1,-5.047,1,0.332,0.444,0.0,0.101,0.81,85.013,223001,2019,12,25,C#/Db,3.7166833333333336,223.001
For Free,DJ Khaled,56,For Free,2016-06-17,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,2016,6,17,A#/Bb,3.061583333333333,183.695
You're On (feat. Kyan),Madeon,56,Adventure (Deluxe),2015-03-27,0.49,0.914,10,-3.202,1,0.167,0.0227,0.0,0.793,0.241,100.1,192720,2015,3,27,A#/Bb,3.212,192.72
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,56,The ArchAndroid,2010-05-17,0.641,0.673,5,-10.72,0,0.0918,0.0302,0.000868,0.219,0.644,167.978,262587,2010,5,17,F,4.37645,262.587
Nagni,Jasmine Sandlas,56,Nagni,2019-12-21,0.761,0.675,11,-4.937,0,0.268,0.58,0.0,0.19,0.498,177.238,181698,2019,12,21,B,3.0283,181.698
Turn Up the Music,Adam Hicks,56,Lemonade Mouth,2011-01-01,0.531,0.827,7,-3.7,1,0.081,0.0957,1.84e-06,0.074,0.801,183.977,176600,2011,1,1,G,2.9433333333333334,176.6
pheuratix,mr_slace,56,pheuratix,2019-04-20,0.286,0.194,4,-19.185,0,0.0389,0.429,0.874,0.334,0.16,144.636,134897,2019,4,20,E,2.248283333333333,134.897
Be Fine (feat. Wafia),Ekali,56,Be Fine (feat. Wafia),2019-09-26,0.51,0.675,0,-6.717,0,0.145,0.199,0.0,0.35,0.439,180.094,159661,2019,9,26,C,2.661016666666667,159.661
Painkiller,DREAMERS,56,This Album Does Not Exist,2016-08-26,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627,2016,8,26,D,3.3771166666666668,202.627
Glitch,Martin Garrix,56,Glitch,2018-12-14,0.715,0.792,2,-6.4,0,0.0325,0.055,0.0236,0.269,0.357,128.024,185161,2018,12,14,D,3.0860166666666666,185.161
Pumped Up,Klingande,56,Pumped Up,2017-09-08,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,2017,9,8,C,2.951216666666667,177.073
Berlin,Kota the Friend,56,Berlin,2019-12-17,0.569,0.828,1,-4.262,0,0.386,0.701,0.0,0.107,0.507,81.447,98182,2019,12,17,C#/Db,1.6363666666666667,98.182
infinity,Oatmello,56,infinity,2019-06-21,0.738,0.45,0,-12.838,1,0.0634,0.429,0.345,0.108,0.513,144.325,93333,2019,6,21,C,1.55555,93.333
Leave,Borgeous,56,Leave,2019-01-25,0.762,0.665,11,-6.92,0,0.0471,0.169,0.0,0.103,0.961,115.946,193640,2019,1,25,B,3.227333333333333,193.64
Suffocation Blues,Black Pistol Fire,56,Black Pistol Fire,2015-09-16,0.282,0.843,11,-6.002,0,0.114,0.000839,3.02e-05,0.0699,0.418,175.798,161054,2015,9,16,B,2.6842333333333332,161.054
Sex,Cheat Codes,56,Sex,2016-03-07,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42,228361,2016,3,7,C,3.8060166666666664,228.361
SHA LA LA,PENTAGON,56,Genie:us,2019-03-27,0.675,0.935,7,-2.335,1,0.0627,0.0019,1.31e-06,0.341,0.451,126.083,194904,2019,3,27,G,3.2483999999999997,194.904
My Prerogative,Bobby Brown,56,Don't Be Cruel,1988-01-01,0.753,0.62,9,-10.544,1,0.0524,0.0657,0.0,0.27,0.676,110.172,291560,1988,1,1,A,4.859333333333334,291.56
Fun Up Here (feat. Logic),Mike Posner,56,Keep Going,2019-10-09,0.906,0.413,9,-9.044,0,0.143,0.361,0.0,0.114,0.337,130.039,171107,2019,10,9,A,2.851783333333333,171.107
East Side Flow,Sidhu Moose Wala,56,East Side Flow,2019-03-17,0.767,0.867,4,-2.931,0,0.247,0.109,0.0,0.155,0.786,151.965,224211,2019,3,17,E,3.73685,224.211
Train Tracks (feat. Struggle),Jelly Roll,56,Sobriety Sucks,2016-05-13,0.701,0.717,10,-5.66,1,0.0508,0.261,0.0,0.166,0.529,87.978,209969,2016,5,13,A#/Bb,3.499483333333333,209.969
